,Unnamed: 0,index,ric,종목명,시가총액,시가총액_label,상장주식수,시장구분,btin,SIC,GICS
1397,1397,1397,217820,엔에스,49490000000,494억원,"4,900,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT가전
1398,1398,1398,218150,미래생명자원,63762926620,637억원,"18,671,428",KOSDAQ,동물용 사료 및 조제식품 제조업,"음식료,담배",필수소비재
1399,1399,1399,218410,RFHIC,583594934000,"5,835억원","22,445,959",KOSDAQ,통신 및 방송 장비 제조업,일반전기전자,IT하드웨어
1400,1400,1400,219130,타이거일렉,27877590350,278억원,"6,314,290",KOSDAQ,전자부품 제조업,반도체,반도체
1401,1401,1401,219420,링크제니시스,72700000000,727억원,"10,000,000",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1402,1402,1402,219750,지티지웰니스,43687968330,436억원,"6,250,067",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1403,1403,1403,220100,퓨쳐켐,72151694450,721억원,"5,749,139",KOSDAQ,의약품 제조업,제약,건강관리
1404,1404,1404,220260,켐트로스,55424089190,554억원,"24,045,158",KOSDAQ,기타 화학제품 제조업,화학,화학
1405,1405,1405,221840,하이즈항공,106707887010,"1,067억원","17,696,167",KOSDAQ,"항공기,우주선 및 부품 제조업","운송장비,부품","상사,자본재"
1406,1406,1406,221980,케이디켐,50838480000,508억원,"4,034,800",KOSDAQ,기타 화학제품 제조업,화학,화학
1407,1407,1407,222080,씨아이에스,132989268400,"1,329억원","53,624,705",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT가전
1408,1408,1408,222110,팬젠,124378974900,"1,243억원","9,641,781",KOSDAQ,의약품 제조업,제약,건강관리
1409,1409,1409,222420,쎄노텍,84245417250,842억원,"39,183,915",KOSDAQ,기타 비금속 광물제품 제조업,비금속,화학
1410,1410,1410,222800,심텍,164958952750,"1,649억원","22,752,959",KOSDAQ,전자부품 제조업,반도체,IT하드웨어
1411,1411,1411,224060,코디엠,124434313863,"1,244억원","141,563,497",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1412,1412,1412,224110,에이텍티앤,41705400000,417억원,"5,340,000",KOSDAQ,통신 및 방송 장비 제조업,정보기기,IT하드웨어
1413,1413,1413,225190,삼양옵틱스,139034610000,"1,390억원","10,038,600",KOSDAQ,사진장비 및 광학기기 제조업,"의료,정밀기기",IT하드웨어
1414,1414,1414,225330,씨엠에스에듀,127707956320,"1,277억원","18,947,768",KOSDAQ,일반 교습 학원,교육,"미디어,교육"
1415,1415,1415,225430,케이엠제약,71991121000,719억원,"19,887,050",KOSDAQ,기타 화학제품 제조업,화학,필수소비재
1416,1416,1416,225530,보광산업,131847750000,"1,318억원","34,470,000",KOSDAQ,기타 비금속 광물제품 제조업,비금속,"건설,건축관련"
1417,1417,1417,225570,넷게임즈,195261929280,"1,952억원","23,987,952",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
1418,1418,1418,225590,패션플랫폼,40429203675,404억원,"25,189,535",KOSDAQ,봉제의복 제조업,"섬유,의류","화장품,의류,완구"
1419,1419,1419,226320,잇츠한불,554811669500,"5,548억원","21,929,315",KOSPI,기타 화학제품 제조업,화학,"화장품,의류,완구"
1420,1420,1420,226400,오스테오닉,40135421170,401억원,"8,458,466",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1421,1421,1421,226950,올릭스,421454080800,"4,214억원","6,503,921",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1422,1422,1422,227610,아우딘퓨쳐스,158500000000,"1,585억원","10,000,000",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
1423,1423,1423,228340,동양파일,112800000000,"1,128억원","20,000,000",KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업",비금속,"건설,건축관련"
1424,1424,1424,228850,레이언스,236421949500,"2,364억원","16,591,014",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1425,1425,1425,229640,LS전선아시아,165068097810,"1,650억원","30,624,879",KOSPI,기타 금융업,기타금융업,기계
1426,1426,1426,230360,에코마케팅,205726499900,"2,057억원","16,198,937",KOSDAQ,광고업,전문기술,"미디어,교육"
1427,1427,1427,232140,와이아이케이,185674310280,"1,856억원","61,788,456",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1428,1428,1428,234080,JW생명과학,387946573000,"3,879억원","15,834,554",KOSPI,의약품 제조업,의약품,건강관리
1429,1429,1429,234100,세원,47899587900,478억원,"22,382,985",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
1430,1430,1430,234300,에스트래픽,119211800000,"1,192억원","11,921,180",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",소프트웨어,소프트웨어
1431,1431,1431,234920,자이글,87544987700,875억원,"13,530,910",KOSDAQ,가정용 기기 제조업,일반전기전자,"화장품,의류,완구"
1432,1432,1432,236200,슈프리마,152579883150,"1,525억원","7,080,273",KOSDAQ,통신 및 방송 장비 제조업,일반전기전자,IT하드웨어
1433,1433,1433,237690,에스티팜,406700800000,"4,067억원","18,656,000",KOSDAQ,의약품 제조업,제약,건강관리
1434,1434,1434,237750,피앤씨테크,56910216000,569억원,"6,496,600",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",일반전기전자,기계
1435,1435,1435,237880,클리오,197571126750,"1,975억원","16,958,895",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
1436,1436,1436,238090,앤디포스,299118955250,"2,991억원","15,068,965",KOSDAQ,플라스틱제품 제조업,비금속,IT하드웨어
1437,1437,1437,239610,에이치엘사이언스,199772449800,"1,997억원","5,142,148",KOSDAQ,기타 식품 제조업,"음식료,담배",건강관리
1438,1438,1438,240810,원익IPS,806895673800,"8,068억원","41,273,436",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1439,1439,1439,241520,DSC인베스트먼트,84350000000,843억원,"17,500,000",KOSDAQ,신탁업 및 집합투자업,금융,은행
1440,1440,1440,241560,두산밥캣,3709219142000,"37,092억원","100,249,166",KOSPI,일반 목적용 기계 제조업,기계,기계
1441,1441,1441,241690,유니테크노,181894680000,"1,818억원","11,927,520",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
1442,1442,1442,241710,코스메카코리아,362586000000,"3,625억원","10,680,000",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
1443,1443,1443,241770,메카로,160197297000,"1,601억원","9,981,140",KOSDAQ,기타 화학제품 제조업,반도체,반도체
1444,1444,1444,241790,오션브릿지,73364839200,733억원,"9,124,980",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1445,1445,1445,241820,피씨엘,83331648480,833억원,"8,941,164",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1446,1446,1446,243840,신흥에스이씨,263377656600,"2,633억원","6,551,683",KOSDAQ,일차전지 및 축전지 제조업,IT부품,IT가전
1447,1447,1447,245620,EDGC,216314181200,"2,163억원","36,172,940",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1448,1448,1448,246720,아스타,102424105160,"1,024억원","11,482,523",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1449,1449,1449,248170,샘표식품,132708708300,"1,327억원","4,568,286",KOSPI,기타 식품 제조업,음식료품,필수소비재
1450,1450,1450,249420,일동제약,454499243650,"4,544억원","21,591,413",KOSPI,의약품 제조업,의약품,건강관리
1451,1451,1451,250000,보라티알,46647565030,466억원,"6,750,733",KOSDAQ,음·식료품 및 담배 도매업,도매,필수소비재
1452,1452,1452,250060,모비스,151366032370,"1,513억원","32,171,314",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",소프트웨어,IT하드웨어
1453,1453,1453,251270,넷마블,10444764295000,"104,447억원","85,263,382",KOSPI,소프트웨어 개발 및 공급업,서비스업,소프트웨어
1454,1454,1454,251370,와이엠티,120334500000,"1,203억원","7,405,200",KOSDAQ,기초 화학물질 제조업,화학,IT하드웨어
1455,1455,1455,251630,브이원텍,180386160000,"1,803억원","7,516,090",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",디스플레이
1456,1456,1456,252500,세화피앤씨,91684921900,916억원,"20,743,195",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
1457,1457,1457,253450,스튜디오드래곤,2971947440000,"29,719억원","28,037,240",KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","오락,문화","미디어,교육"
1458,1458,1458,255220,SG,111428673840,"1,114억원","12,506,024",KOSDAQ,기타 비금속 광물제품 제조업,비금속,"건설,건축관련"
1459,1459,1459,255440,야스,221986000000,"2,219억원","13,058,000",KOSDAQ,특수 목적용 기계 제조업,IT부품,디스플레이
1460,1460,1460,256940,케이피에스,35782600000,357억원,"4,270,000",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1461,1461,1461,257370,명성티엔에스,122941000000,"1,229억원","6,370,000",KOSDAQ,특수 목적용 기계 제조업,IT부품,IT가전
1462,1462,1462,258610,이더블유케이,30630917600,306억원,"7,380,944",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,기계
1463,1463,1463,258830,세종메디칼,87432858900,874억원,"6,777,741",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1464,1464,1464,259630,엠플러스,83834996000,838억원,"5,111,890",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT가전
1465,1465,1465,260660,알리코제약,127141368750,"1,271억원","9,595,575",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1466,1466,1466,263540,샘코,36151581955,361억원,"7,936,681",KOSDAQ,"항공기,우주선 및 부품 제조업","운송장비,부품","상사,자본재"
1467,1467,1467,263600,덕우전자,77207828320,772억원,"8,110,066",KOSDAQ,전자부품 제조업,일반전기전자,IT하드웨어
1468,1468,1468,263700,케어랩스,132001085000,"1,320억원","6,168,275",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,건강관리
1469,1469,1469,263720,디앤씨미디어,183630480750,"1,836억원","12,041,343",KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",디지털컨텐츠,"미디어,교육"
1470,1470,1470,263750,펄어비스,2439755500000,"24,397억원","12,943,000",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
1471,1471,1471,263770,유에스티,141490026840,"1,414억원","23,700,172",KOSDAQ,1차 철강 제조업,금속,철강
1472,1472,1472,263800,데이타솔루션,44483581400,444억원,"15,718,580",KOSDAQ,기계장비 및 관련 물품 도매업,정보기기,소프트웨어
1473,1473,1473,263810,상신전자,30155903240,301억원,"4,058,668",KOSDAQ,전자부품 제조업,일반전기전자,IT하드웨어
1474,1474,1474,263860,지니언스,43964613000,439억원,"9,444,600",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1475,1475,1475,264450,유비쿼스,173958272250,"1,739억원","5,123,955",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1476,1476,1476,264660,씨앤지하이테크,43498359000,434억원,"4,202,740",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1477,1477,1477,264900,크라운제과,129621847500,"1,296억원","12,523,850",KOSPI,기타 식품 제조업,음식료품,필수소비재
1478,1478,1478,265520,AP시스템,359537530500,"3,595억원","14,099,511",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1479,1479,1479,265560,영화테크,44310796100,443억원,"5,345,090",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
1480,1480,1480,267290,경동도시가스,164153792400,"1,641억원","4,717,063",KOSPI,연료용 가스 제조 및 배관공급업,전기가스업,유틸리티
1481,1481,1481,267790,배럴,86538495000,865억원,"7,761,300",KOSDAQ,봉제의복 제조업,"섬유,의류","화장품,의류,완구"
1482,1482,1482,267980,매일유업,564741936000,"5,647억원","7,843,638",KOSDAQ,낙농제품 및 식용빙과류 제조업,"음식료,담배",필수소비재
1483,1483,1483,268280,미원에스씨,337296636000,"3,372억원","5,205,195",KOSPI,기초 화학물질 제조업,화학,화학
1484,1484,1484,269620,시스웍,39420000000,394억원,"18,000,000",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","의료,정밀기기",반도체
1485,1485,1485,271560,오리온,4052231002500,"40,522억원","39,533,961",KOSPI,기타 식품 제조업,음식료품,필수소비재
1486,1486,1486,271980,제일약품,752889446400,"7,528억원","14,704,872",KOSPI,의약품 제조업,의약품,건강관리
1487,1487,1487,272290,이녹스첨단소재,356537863500,"3,565억원","8,969,506",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1488,1488,1488,272450,진에어,634500000000,"6,345억원","30,000,000",KOSPI,항공 여객 운송업,운수창고업,운송
1489,1489,1489,272550,삼양패키징,220251962000,"2,202억원","14,209,804",KOSPI,플라스틱제품 제조업,화학,"비철,목재등"
1490,1490,1490,275630,에스에스알,58890696800,588억원,"5,662,567",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1491,1491,1491,277070,린드먼아시아,72360000000,723억원,"13,500,000",KOSDAQ,신탁업 및 집합투자업,금융,은행
1492,1492,1492,277410,인산가,44026754530,440억원,"23,543,719",KOSDAQ,기타 식품 제조업,"음식료,담배",필수소비재
1493,1493,1493,280360,롯데제과,635574402000,"6,355억원","4,209,102",KOSPI,기타 식품 제조업,음식료품,필수소비재
1494,1494,1494,281820,케이씨텍,221208641000,"2,212억원","19,839,340",KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",의료정밀,반도체
1495,1495,1495,282330,BGF리테일,3102461127000,"31,024억원","17,283,906",KOSPI,종합 소매업,유통업,소매(유통)
1496,1496,1496,282690,동아타이어,182649099500,"1,826억원","13,733,015",KOSPI,고무제품 제조업,화학,자동차
1497,1497,1497,284740,쿠쿠홈시스,774087885000,"7,740억원","4,487,466",KOSPI,개인 및 가정용품 임대업,서비스업,"화장품,의류,완구"
1498,1498,1498,285130,SK케미칼,814063595600,"8,140억원","11,579,852",KOSPI,합성고무 및 플라스틱 물질 제조업,화학,화학
1499,1499,1499,286940,롯데정보통신,484295400000,"4,842억원","14,286,000",KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",서비스업,소프트웨어
1500,1500,1500,290380,대유,193721360000,"1,937억원","9,052,400",KOSDAQ,"비료, 농약 및 살균, 살충제 제조업",화학,화학
1501,1501,1501,290720,푸드나무,158240290500,"1,582억원","6,806,034",KOSDAQ,무점포 소매업,소매,필수소비재
1502,1502,1502,290740,액트로,64750699300,647억원,"5,000,054",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1503,1503,1503,293480,하나제약,373410000000,"3,734억원","16,200,000",KOSPI,의약품 제조업,의약품,건강관리
1504,1504,1504,294870,HDC현대산업개발,1858586706000,"18,585억원","43,938,220",KOSPI,건물 건설업,건설업,"건설,건축관련"
1505,1505,1505,306200,세아제강,166774440000,"1,667억원","2,836,300",KOSPI,1차 철강 제조업,철강금속,철강
1506,1506,1506,353200,대덕전자,413304661000,"4,133억원","48,796,300",KOSPI,전자부품 제조업,전기전자,IT하드웨어
1507,1507,1507,353810,이지바이오,340033550370,"3,400억원","57,927,351",KOSDAQ,동물용 사료 및 조제식품 제조업,"음식료,담배",필수소비재
1508,1508,1508,357780,솔브레인,860344500950,"8,603억원","17,398,271",KOSDAQ,기타 화학제품 제조업,화학,반도체
1509,1509,1509,383220,F&F,817740000000,"8,177억원","15,400,000",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
1510,1510,1510,900070,글로벌에스엠,45359908992,453억원,"53,743,968",KOSDAQ,기타 금융업,미분류,자동차
